ID	time	long	lat	Int	pre_p	elev_e	lat_l^2	lon_l^2
10447	1	-45.25	61.150001525878906	1	88.00777766704563	496.8778991699219	3735.654269433595	2043.0400689697271
10448	1	-44.75	61.150001525878906	1	103.95333310233222	1074.4339599609375	3735.654269433595	1998.0900682067877
10449	1	-44.25	61.150001525878906	1	119.50888830820719	2115.22607421875	3735.654269433595	1953.6400674438482
10450	1	-43.75	61.150001525878906	1	120.17666630215115	708.1312866210938	3735.654269433595	1909.6900666809088
10451	1	-43.25	61.150001525878906	1	119.85222242143419	84.00057220458984	3735.654269433595	1866.2400659179693
10452	1	-42.75	61.150001525878906	1	118.76555497911241	9.0	3735.654269433595	1823.2900651550299
10453	1	-42.25	61.150001525878906	1	95.79888909657797	0.0	3735.654269433595	1780.8400643920904
10498	1	-165.25	60.650001525878906	1	56.723333252800835	0.0	3674.78427050171	27291.038991699228
10499	1	-164.75	60.650001525878906	1	57.88777791129218	182.52149963378906	3674.78427050171	27126.088994750986
10500	1	-164.25	60.650001525878906	1	58.366666581895615	4.0	3674.78427050171	26961.638997802744
10501	1	-163.75	60.650001525878906	1	58.14333333969116	0.0	3674.78427050171	26797.6890008545
10502	1	-163.25	60.650001525878906	1	59.32999996609158	14.003029823303223	3674.78427050171	26634.23900390626
10503	1	-162.75	60.650001525878906	1	59.42888887193468	4.103050231933594	3674.78427050171	26471.289006958017
10504	1	-162.25	60.650001525878906	1	59.13333324856228	0.0	3674.78427050171	26308.839010009775
10505	1	-161.75	60.650001525878906	1	59.47111120223999	10.405150413513184	3674.78427050171	26146.889013061533
10506	1	-161.25	60.650001525878906	1	60.585555373297794	14.031689643859863	3674.78427050171	25985.43901611329
10507	1	-160.75	60.650001525878906	1	61.00777768029107	342.1614074707031	3674.78427050171	25824.48901916505
10508	1	-160.25	60.650001525878906	1	62.142222277323405	201.6114959716797	3674.78427050171	25664.039022216806
10509	1	-159.75	60.650001525878906	1	65.0577778286404	991.167724609375	3674.78427050171	25504.089025268564
10510	1	-159.25	60.650001525878906	1	63.606666649712444	663.9219970703125	3674.78427050171	25344.63902832032
10511	1	-158.75	60.650001525878906	1	61.82222215864393	364.4302978515625	3674.78427050171	25185.68903137208
10512	1	-158.25	60.650001525878906	1	61.472222391764326	356.5848083496094	3674.78427050171	25027.239034423837
10513	1	-157.75	60.650001525878906	1	61.18111095428467	248.1846923828125	3674.78427050171	24869.289037475595
10514	1	-157.25	60.650001525878906	1	63.008889028761125	240.37789916992188	3674.78427050171	24711.839040527353
10515	1	-156.75	60.650001525878906	1	63.766666560702824	339.83099365234375	3674.78427050171	24554.88904357911
10516	1	-156.25	60.650001525878906	1	65.88666674296063	304.1256103515625	3674.78427050171	24398.43904663087
10517	1	-155.75	60.650001525878906	1	68.50777755313443	446.01849365234375	3674.78427050171	24242.489049682627
10518	1	-155.25	60.650001525878906	1	71.08222183651391	298.40179443359375	3674.78427050171	24087.039052734384
10519	1	-154.75	60.650001525878906	1	71.91444424523246	492.19500732421875	3674.78427050171	23932.089055786142
10520	1	-154.25	60.650001525878906	1	72.27000007629398	804.57421875	3674.78427050171	23777.6390588379
10521	1	-153.75	60.650001525878906	1	69.98777768876815	1257.4610595703125	3674.78427050171	23623.689061889658
10522	1	-153.25	60.650001525878906	1	68.32888904147677	887.8612060546875	3674.78427050171	23470.239064941416
10523	1	-152.75	60.650001525878906	1	63.84444431728786	1261.5830078125	3674.78427050171	23317.289067993173
10524	1	-152.25	60.650001525878906	1	55.66777799394396	18.9498291015625	3674.78427050171	23164.83907104493
10525	1	-151.75	60.650001525878906	1	50.878888850741916	0.0	3674.78427050171	23012.88907409669
10526	1	-151.25	60.650001525878906	1	48.052222442626956	39.02254104614258	3674.78427050171	22861.439077148447
10527	1	-150.75	60.650001525878906	1	48.207777892218694	57.2605094909668	3674.78427050171	22710.489080200205
10528	1	-150.25	60.650001525878906	1	51.01333310869005	204.23199462890625	3674.78427050171	22560.039083251962
10529	1	-149.75	60.650001525878906	1	59.09222224553426	844.82373046875	3674.78427050171	22410.08908630372
10530	1	-149.25	60.650001525878906	1	63.75222223069929	512.9351806640625	3674.78427050171	22260.639089355478
10531	1	-148.75	60.650001525878906	1	71.3011113696628	633.8532104492188	3674.78427050171	22111.689092407236
10532	1	-148.25	60.650001525878906	1	76.49333337148029	73.00016021728516	3674.78427050171	21963.239095458994
10533	1	-147.75	60.650001525878906	1	97.11222256554498	0.0	3674.78427050171	21815.28909851075
10534	1	-147.25	60.650001525878906	1	103.17555588616266	0.0	3674.78427050171	21667.83910156251
10535	1	-146.75	60.650001525878906	1	108.71111115349663	0.0	3674.78427050171	21520.889104614267
10536	1	-146.25	60.650001525878906	1	113.10777753194174	130.0	3674.78427050171	21374.439107666025
10537	1	-145.75	60.650001525878906	1	117.6544442918565	-1.0	3674.78427050171	21228.489110717783
10538	1	-145.25	60.650001525878906	1	111.4044445461697	1127.6070556640625	3674.78427050171	21083.03911376954
10539	1	-144.75	60.650001525878906	1	116.81777793036566	114.0	3674.78427050171	20938.0891168213
10540	1	-144.25	60.650001525878906	1	110.62666676839193	688.3709106445312	3674.78427050171	20793.639119873056
10541	1	-143.75	60.650001525878906	1	105.4944448682997	1526.06298828125	3674.78427050171	20649.689122924814
10542	1	-143.25	60.650001525878906	1	104.36888885498047	1517.4560546875	3674.78427050171	20506.23912597657
10543	1	-142.75	60.650001525878906	1	103.12666714986166	1560.0550537109375	3674.78427050171	20363.28912902833
10544	1	-142.25	60.650001525878906	1	101.21888934241403	1341.405029296875	3674.78427050171	20220.839132080087
10545	1	-141.75	60.650001525878906	1	99.6455557293362	1751.0360107421875	3674.78427050171	20078.889135131845
10546	1	-141.25	60.650001525878906	1	95.14333345625138	2818.930908203125	3674.78427050171	19937.439138183603
10547	1	-140.75	60.650001525878906	1	90.93555583953857	3431.093017578125	3674.78427050171	19796.48914123536
10548	1	-140.25	60.650001525878906	1	86.4455555809869	2584.5830078125	3674.78427050171	19656.03914428712
10549	1	-139.75	60.650001525878906	1	81.35222225189212	3394.5048828125	3674.78427050171	19516.089147338877
10550	1	-139.25	60.650001525878906	1	73.66777754889596	3022.498046875	3674.78427050171	19376.639150390634
10551	1	-138.75	60.650001525878906	1	65.77555558946396	2709.85009765625	3674.78427050171	19237.689153442392
10552	1	-138.25	60.650001525878906	1	55.05666673448351	1741.281005859375	3674.78427050171	19099.23915649415
10553	1	-137.75	60.650001525878906	1	45.44555562337239	1263.925048828125	3674.78427050171	18961.289159545908
10554	1	-137.25	60.650001525878906	1	39.20777778625488	748.0748291015625	3674.78427050171	18823.839162597666
10555	1	-136.75	60.650001525878906	1	38.08888899485268	945.2396240234375	3674.78427050171	18686.889165649423
10556	1	-136.25	60.650001525878906	1	37.971111212836355	1688.3929443359375	3674.78427050171	18550.43916870118
10557	1	-135.75	60.650001525878906	1	37.81777780320909	1592.7960205078125	3674.78427050171	18414.48917175294
10558	1	-135.25	60.650001525878906	1	36.321111244625534	1163.6290283203125	3674.78427050171	18279.039174804697
10559	1	-134.75	60.650001525878906	1	34.98111102845934	834.931884765625	3674.78427050171	18144.089177856455
10560	1	-134.25	60.650001525878906	1	33.99333314895628	1175.5439453125	3674.78427050171	18009.639180908212
10561	1	-133.75	60.650001525878906	1	36.13111088011	1218.948974609375	3674.78427050171	17875.68918395997
10562	1	-133.25	60.650001525878906	1	38.559999953375915	1272.9830322265625	3674.78427050171	17742.239187011728
10563	1	-132.75	60.650001525878906	1	38.16444445716007	901.7725830078125	3674.78427050171	17609.289190063486
10564	1	-132.25	60.650001525878906	1	39.03777774175008	1216.4840087890625	3674.78427050171	17476.839193115244
10565	1	-131.75	60.650001525878906	1	41.123333168029795	997.5598754882812	3674.78427050171	17344.889196167
10566	1	-131.25	60.650001525878906	1	43.51333311928643	1531.991943359375	3674.78427050171	17213.43919921876
10567	1	-130.75	60.650001525878906	1	47.143333223130945	1512.156005859375	3674.78427050171	17082.489202270517
